title,url,year,citations
Evaluation of Two-level Dependency Representations of Argument Structure in Long-Distance Dependencies,https://aclanthology.org/W15-2125,2015,3
The Subjectival Surface-Syntactic Relation in {S}erbian,https://aclanthology.org/W15-2126,2015,0
A Historical Overview of the Status of Function Words in Dependency Grammar,https://aclanthology.org/W15-2127,2015,7
"Diagnostics for Constituents: Dependency, Constituency, and the Status of Function Words",https://aclanthology.org/W15-2128,2015,6
A {DG} Account of the Descriptive and Resultative de-Constructions in {C}hinese,https://aclanthology.org/W15-2129,2015,1
A Survey of Ellipsis in {C}hinese,https://aclanthology.org/W15-2130,2015,3
Multi-source Cross-lingual Delexicalized Parser Transfer: {P}rague or {S}tanford?,https://aclanthology.org/W15-2131,2015,11
Secondary Connectives in the {P}rague Dependency Treebank,https://aclanthology.org/W15-2132,2015,15
{P}ars{P}er: A Dependency Parser for {P}ersian,https://aclanthology.org/W15-2133,2015,3
Does {U}niversal {D}ependencies need a parsing representation? An investigation of {E}nglish,https://aclanthology.org/W15-2134,2015,12
Catena Operations for Unified Dependency Analysis,https://aclanthology.org/W15-2135,2015,5
Zero Alignment of Verb Arguments in a Parallel Treebank,https://aclanthology.org/W15-2136,2015,3
Cross-Lingual Dependency Parsing with {U}niversal {D}ependencies and Predicted {P}o{S} Labels,https://aclanthology.org/W15-2137,2015,42
Exploring Confidence-based Self-training for Multilingual Dependency Parsing in an Under-Resourced Language Scenario,https://aclanthology.org/W15-2138,2015,3
Proceedings of the 20th Nordic Conference of Computational Linguistics ({NODALIDA} 2015),https://aclanthology.org/W15-1800,2015,0
Invited Talk: How Much Information Does a Human Translator Add to the Original?,https://aclanthology.org/W15-1801,2015,2
Invited Talk: Modeling Socio-Emotional Humanoid Agent,https://aclanthology.org/W15-1802,2015,0
Invited Talk: Embedding Probabilistic Logic for Machine Reading,https://aclanthology.org/W15-1803,2015,0
Defining the Eukalyptus forest {--} the Koala treebank of {S}wedish,https://aclanthology.org/W15-1804,2015,6
A case study on supervised classification of {S}wedish pseudo-coordination,https://aclanthology.org/W15-1805,2015,1
Supersense tagging for {D}anish,https://aclanthology.org/W15-1806,2015,29
{CG}-3 {---} Beyond Classical Constraint Grammar,https://aclanthology.org/W15-1807,2015,45
Automatic Lemmatisation of {L}ithuanian {MWE}s,https://aclanthology.org/W15-1808,2015,2
Linguistically Motivated Question Classification,https://aclanthology.org/W15-1809,2015,5
Resolving Spatial References using Crowdsourced Geographical Data,https://aclanthology.org/W15-1810,2015,3
Combining Relational and Distributional Knowledge for Word Sense Disambiguation,https://aclanthology.org/W15-1811,2015,9
Talebob - an Interactive Speech Trainer for {D}anish,https://aclanthology.org/W15-1812,2015,2
The Effect of Author Set Size in Authorship Attribution for {L}ithuanian,https://aclanthology.org/W15-1813,2015,8
Looking hard: Eye tracking for detecting grammaticality of automatically compressed sentences,https://aclanthology.org/W15-1814,2015,11
Towards the Classification of the {F}innish {I}nternet Parsebank: Detecting Translations and Informality,https://aclanthology.org/W15-1815,2015,1
Improving cross-domain dependency parsing with dependency-derived clusters,https://aclanthology.org/W15-1816,2015,0
An Optimal Quadratic Approach to Monolingual Paraphrase Alignment,https://aclanthology.org/W15-1817,2015,3
Sentence Compression For Automatic Subtitling,https://aclanthology.org/W15-1818,2015,3
Topic Models: Accounting Component Structure of Bigrams,https://aclanthology.org/W15-1819,2015,3
Improving Verb Phrase Extraction from Historical Text by use of Verb Valency Frames,https://aclanthology.org/W15-1820,2015,3
{U}niversal {D}ependencies for {F}innish,https://aclanthology.org/W15-1821,2015,40
Automatic word stress annotation of {R}ussian unrestricted text,https://aclanthology.org/W15-1822,2015,5
Self Organizing Maps for the Visual Analysis of Pitch Contours,https://aclanthology.org/W15-1823,2015,10
Improving the Cross-Lingual Projection of Syntactic Dependencies,https://aclanthology.org/W15-1824,2015,22
Assessing the Performance of Automatic Speech Recognition Systems When Used by Native and Non-Native Speakers of Three Major Languages in Dictation Workflows,https://aclanthology.org/W15-1825,2015,10
Inferring the location of authors from words in their texts,https://aclanthology.org/W15-1826,2015,8
Automatic conversion of colloquial Finnishto standard {F}innish,https://aclanthology.org/W15-1827,2015,1
Automatic Thematic Classification of the Titles of the Seimas Votes,https://aclanthology.org/W15-1828,2015,3
Sentiment analysis on conversational texts,https://aclanthology.org/W15-1829,2015,12
Adapting word2vec to Named Entity Recognition,https://aclanthology.org/W15-1830,2015,0
Active learning for sense annotation,https://aclanthology.org/W15-1831,2015,4
Uncovering Noun-Noun Compound Relations by Gamification,https://aclanthology.org/W15-1832,2015,13
A multivariate model for classifying texts{'} readability,https://aclanthology.org/W15-1833,2015,3
Enriching the {S}wedish {S}ign {L}anguage Corpus with Part of Speech Tags Using Joint {B}ayesian Word Alignment and Annotation Transfer,https://aclanthology.org/W15-1834,2015,9
Using Positional Suffix Trees to Perform Agile Tree Kernel Calculation,https://aclanthology.org/W15-1835,2015,0
Helping {S}wedish words come to their senses: word-sense disambiguation based on sense associations from the {SALDO} lexicon,https://aclanthology.org/W15-1836,2015,1
Using sub-word n-gram models for dealing with {OOV} in large vocabulary speech recognition for {L}atvian,https://aclanthology.org/W15-1837,2015,3
Analysing Inconsistencies and Errors in {P}o{S} Tagging in two {I}celandic Gold Standards,https://aclanthology.org/W15-1838,2015,3
From digital library to n-grams: {NB} N-gram,https://aclanthology.org/W15-1839,2015,5
The Corpus of {A}merican {N}orwegian Speech ({CANS}),https://aclanthology.org/W15-1840,2015,27
Open-Domain Semantic Parsing with Boxer,https://aclanthology.org/W15-1841,2015,42
Extracting Semantic Frames using hfst-pmatch,https://aclanthology.org/W15-1842,2015,10
discoursegraphs: A graph-based merging tool and converter for multilayer annotated corpora,https://aclanthology.org/W15-1843,2015,5
{O}morfi {---} Free and open source morphological lexical database for {F}innish,https://aclanthology.org/W15-1844,2015,27
A Tool for Automatic Simplification of {S}wedish Texts,https://aclanthology.org/W15-1845,2015,12
Proceedings of the 11th International Conference on Computational Semantics,https://aclanthology.org/W15-0100,2015,0
Leveraging a Semantically Annotated Corpus to Disambiguate Prepositional Phrase Attachment,https://aclanthology.org/W15-0101,2015,2
Prepositional Phrase Attachment Problem Revisited: how Verbnet can Help,https://aclanthology.org/W15-0102,2015,6
From Adjective Glosses to Attribute Concepts: Learning Different Aspects That an Adjective Can Describe,https://aclanthology.org/W15-0103,2015,11
Exploiting Fine-grained Syntactic Transfer Features to Predict the Compositionality of {G}erman Particle Verbs,https://aclanthology.org/W15-0104,2015,15
Multilingual Reliability and {``}Semantic{''} Structure of Continuous Word Spaces,https://aclanthology.org/W15-0105,2015,36
Clarifying Intentions in Dialogue: A Corpus Study,https://aclanthology.org/W15-0106,2015,9
From distributional semantics to feature norms: grounding semantic models in human perceptual data,https://aclanthology.org/W15-0107,2015,33
Obtaining a Better Understanding of Distributional Models of {G}erman Derivational Morphology,https://aclanthology.org/W15-0108,2015,13
Semantic Complexity of Quantifiers and Their Distribution in Corpora,https://aclanthology.org/W15-0109,2015,7
Sound-based distributional models,https://aclanthology.org/W15-0110,2015,22
Alignment of Eye Movements and Spoken Language for Semantic Image Understanding,https://aclanthology.org/W15-0111,2015,6
From a Distance: Using Cross-lingual Word Alignments for Noun Compound Bracketing,https://aclanthology.org/W15-0112,2015,1
Unsupervised Learning of Coherent and General Semantic Classes for Entity Aggregates,https://aclanthology.org/W15-0113,2015,0
Crowdsourced Word Sense Annotations and Difficult Words and Examples,https://aclanthology.org/W15-0114,2015,7
Curse or Boon? Presence of Subjunctive Mood in Opinionated Text,https://aclanthology.org/W15-0115,2015,7
Hierarchical Statistical Semantic Realization for {M}inimal {R}ecursion {S}emantics,https://aclanthology.org/W15-0116,2015,5
Uniform Surprisal at the Level of Discourse Relations: Negation Markers and Discourse Connective Omission,https://aclanthology.org/W15-0117,2015,4
Efficiency in Ambiguity: Two Models of Probabilistic Semantics for Natural Language,https://aclanthology.org/W15-0118,2015,4
On the Proper Treatment of Quantifiers in Probabilistic Logic Semantics,https://aclanthology.org/W15-0119,2015,0
"Mr Darcy and Mr Toad, gentlemen: distributional names and their kinds",https://aclanthology.org/W15-0120,2015,23
Feeling is Understanding: From Affective to Semantic Spaces,https://aclanthology.org/W15-0121,2015,1
Automatic Noun Compound Interpretation using Deep Neural Networks and Word Embeddings,https://aclanthology.org/W15-0122,2015,26
Integrating Non-Linguistic Events into Discourse Structure,https://aclanthology.org/W15-0123,2015,8
A Discriminative Model for Perceptually-Grounded Incremental Reference Resolution,https://aclanthology.org/W15-0124,2015,13
"Incremental Semantics for Dialogue Processing: Requirements, and a Comparison of Two Approaches",https://aclanthology.org/W15-0125,2015,17
Semantic Dependency Graph Parsing Using Tree Approximations,https://aclanthology.org/W15-0126,2015,5
Semantic construction with graph grammars,https://aclanthology.org/W15-0127,2015,21
Layers of Interpretation: On Grammar and Compositionality,https://aclanthology.org/W15-0128,2015,36
Pragmatic Rejection,https://aclanthology.org/W15-0129,2015,9
Feedback in Conversation as Incremental Semantic Update,https://aclanthology.org/W15-0130,2015,43
Dynamics of Public Commitments in Dialogue,https://aclanthology.org/W15-0131,2015,8
Simple Interval Temporal Logic for Natural Language Assertion Descriptions,https://aclanthology.org/W15-0132,2015,2
How hard is this query? Measuring the Semantic Complexity of Schema-agnostic Queries,https://aclanthology.org/W15-0133,2015,8
Proceedings of the Fourth Joint Conference on Lexical and Computational Semantics,https://aclanthology.org/S15-1000,2015,0
Neural Networks for Integrating Compositional and Non-compositional Sentiment in Sentiment Composition,https://aclanthology.org/S15-1001,2015,10
Compositional Distributional Semantics with Long Short Term Memory,https://aclanthology.org/S15-1002,2015,79
A Hybrid Distributional and Knowledge-based Model of Lexical Semantics,https://aclanthology.org/S15-1003,2015,6
Distributional semantics for ontology verification,https://aclanthology.org/S15-1004,2015,2
Combining Seemingly Incompatible Corpora for Implicit Semantic Role Labeling,https://aclanthology.org/S15-1005,2015,9
Identification of Caused Motion Construction,https://aclanthology.org/S15-1006,2015,10
A Methodology for Word Sense Disambiguation at 90{\%} based on large-scale {C}rowd{S}ourcing,https://aclanthology.org/S15-1007,2015,8
Learning Structures of Negations from Flat Annotations,https://aclanthology.org/S15-1008,2015,2
A New Dataset and Evaluation for Belief/Factuality,https://aclanthology.org/S15-1009,2015,17
Non-Orthogonal Explicit Semantic Analysis,https://aclanthology.org/S15-1010,2015,10
Combining Mention Context and Hyperlinks from {W}ikipedia for Named Entity Disambiguation,https://aclanthology.org/S15-1011,2015,14
Collective Document Classification with Implicit Inter-document Semantic Relationships,https://aclanthology.org/S15-1012,2015,5
{SGR}ank: Combining Statistical and Graphical Methods to Improve the State of the Art in Unsupervised Keyphrase Extraction,https://aclanthology.org/S15-1013,2015,50
Towards Semantic Language Classification: Inducing and Clustering Semantic Association Networks from {E}uroparl,https://aclanthology.org/S15-1014,2015,4
Ideological Perspective Detection Using Semantic Features,https://aclanthology.org/S15-1015,2015,8
Mapping Different Rhetorical Relation Annotations: A Proposal,https://aclanthology.org/S15-1016,2015,15
Dissecting the Practical Lexical Function Model for Compositional Distributional Semantics,https://aclanthology.org/S15-1017,2015,4
Event Extraction as Frame-Semantic Parsing,https://aclanthology.org/S15-1018,2015,5
Competence in lexical semantics,https://aclanthology.org/S15-1019,2015,13
Extending a Single-Document Summarizer to Multi-Document: a Hierarchical Approach,https://aclanthology.org/S15-1020,2015,15
Reading Between the Lines: Overcoming Data Sparsity for Accurate Classification of Lexical Relationships,https://aclanthology.org/S15-1021,2015,27
Multi-Level Alignments As An Extensible Representation Basis for Textual Entailment Algorithms,https://aclanthology.org/S15-1022,2015,12
Leveraging Preposition Ambiguity to Assess Compositional Distributional Models of Semantics,https://aclanthology.org/S15-1023,2015,13
Learning to predict script events from domain-specific text,https://aclanthology.org/S15-1024,2015,19
Combining Open Source Annotators for Entity Linking through Weighted Voting,https://aclanthology.org/S15-1025,2015,15
